image_id,wind_speed,storm_id
fgi_123,72,fgi
rib_132,72,rib
ztb_224,72,ztb
cva_158,72,cva
qpq_215,72,qpq
zvv_016,72,zvv
xkm_054,72,xkm
xjj_064,72,xjj
xjj_112,72,xjj
bkh_083,72,bkh
cxh_114,72,cxh
pvj_038,72,pvj
cxh_104,72,cxh
iag_083,72,iag
wzu_072,72,wzu
xjj_111,72,xjj
vkb_296,72,vkb
xgr_078,72,xgr
cxh_113,72,cxh
jhp_156,72,jhp
vkb_295,72,vkb
hrw_139,71,hrw
hrw_140,71,hrw
ykj_039,71,ykj
wvi_067,71,wvi
ykj_117,71,ykj
dvh_119,71,dvh
jhp_121,71,jhp
pug_114,71,pug
soo_181,71,soo
wzu_184,71,wzu
woz_071,71,woz
ojw_024,71,ojw
ojw_025,71,ojw
wzu_071,71,wzu
ezh_133,71,ezh
ezh_118,71,ezh
ezh_117,71,ezh
tcn_043,71,tcn
ezh_116,71,ezh
ise_160,71,ise
ezh_134,71,ezh
ezh_132,71,ezh
wzu_070,71,wzu
ztb_225,71,ztb
zny_349,71,zny
jwn_068,71,jwn
jwn_069,71,jwn
xtd_227,71,xtd
jwn_056,71,jwn
fcr_366,71,fcr
fcr_367,71,fcr
rdc_168,71,rdc
ipa_065,71,ipa
whm_101,71,whm
whm_102,71,whm
ise_224,71,ise
wvi_082,71,wvi
psz_356,71,psz
psz_357,71,psz
ztb_204,71,ztb
ztb_205,71,ztb
psz_358,71,psz
dpg_020,71,dpg
wvi_083,71,wvi
iaz_201,71,iaz
tcn_041,71,tcn
fcr_181,71,fcr
wvi_066,71,wvi
wap_143,71,wap
jhp_120,71,jhp
dvh_002,71,dvh
dvh_001,71,dvh
tcn_042,71,tcn
wap_088,71,wap
xtd_065,71,xtd
wap_087,71,wap
fcr_182,71,fcr
iaz_200,71,iaz
ojw_152,71,ojw
xtd_228,71,xtd
vkb_096,71,vkb
yfn_171,71,yfn
jht_133,71,jht
npg_049,71,npg
npg_050,71,npg
yfn_173,71,yfn
yfn_172,71,yfn
ijc_223,71,ijc
mfm_121,71,mfm
fna_266,71,fna
mfm_122,71,mfm
azm_064,71,azm
whm_164,71,whm
iag_245,71,iag
iag_246,71,iag
cti_035,71,cti
bkf_057,71,bkf
pau_154,71,pau
pau_155,71,pau
ing_190,71,ing
ing_191,71,ing
npg_033,71,npg
bkf_105,71,bkf
mfm_075,71,mfm
mfm_074,71,mfm
xjo_201,71,xjo
xjo_200,71,xjo
cva_157,71,cva
efl_174,71,efl
vxf_124,71,vxf
xkm_057,71,xkm
xkm_056,71,xkm
xkm_033,71,xkm
fna_267,71,fna
dgz_075,71,dgz
qki_121,71,qki
oac_013,71,oac
tmv_165,71,tmv
tmx_005,71,tmx
oac_012,71,oac
pph_041,71,pph
pph_042,71,pph
dxx_030,71,dxx
pau_060,71,pau
pvj_193,71,pvj
gux_051,71,gux
cem_055,71,cem
wsy_403,71,wsy
wsy_404,71,wsy
zgi_163,71,zgi
ipa_244,71,ipa
zgi_041,71,zgi
zgi_040,71,zgi
fna_149,71,fna
pjj_085,71,pjj
rib_130,71,rib
rib_131,71,rib
rib_155,71,rib
ggv_143,71,ggv
ggv_142,71,ggv
ggv_141,71,ggv
rpk_074,71,rpk
xjo_268,71,xjo
dgz_094,71,dgz
pau_059,71,pau
xkm_032,71,xkm
qki_122,71,qki
iaz_031,71,iaz
xjj_113,71,xjj
soo_089,71,soo
dft_084,71,dft
lqy_155,71,lqy
fuv_129,71,fuv
fuv_130,71,fuv
xjj_114,71,xjj
bkh_082,71,bkh
vkb_281,71,vkb
frv_046,71,frv
vkb_299,71,vkb
vkb_298,71,vkb
vkb_297,71,vkb
vkb_283,71,vkb
fpc_019,71,fpc
frv_147,71,frv
cpf_099,71,cpf
zvv_174,71,zvv
jvx_115,71,jvx
cpf_081,71,cpf
wsy_109,71,wsy
qki_277,71,qki
qki_276,71,qki
gkf_319,71,gkf
gkf_318,71,gkf
upx_186,71,upx
gkf_317,71,gkf
gkf_296,71,gkf
vkb_282,71,vkb
qpq_214,71,qpq
zvv_015,71,zvv
utl_169,71,utl
lqy_103,71,lqy
lqy_102,71,lqy
lqy_101,71,lqy
fuv_212,71,fuv
dzw_046,71,dzw
vkb_054,71,vkb
vxf_204,71,vxf
utl_055,71,utl
upx_079,71,upx
upx_078,71,upx
cxh_116,71,cxh
cxh_115,71,cxh
iag_080,71,iag
iag_081,71,iag
zzp_101,71,zzp
zzp_102,71,zzp
pyi_204,71,pyi
grt_121,71,grt
ing_206,71,ing
ing_207,71,ing
pyi_156,71,pyi
cki_091,71,cki
cki_092,71,cki
qpq_273,71,qpq
bkh_122,71,bkh
grt_015,71,grt
grt_014,71,grt
ggv_187,71,ggv
tmv_054,71,tmv
dwc_177,71,dwc
fgi_217,71,fgi
eem_253,71,eem
eck_189,71,eck
eem_286,71,eem
xgr_079,71,xgr
tlc_252,71,tlc
ijc_066,71,ijc
psz_056,71,psz
pjj_197,71,pjj
zkg_051,71,zkg
pjj_198,71,pjj
fgi_216,71,fgi
fhl_091,71,fhl
djm_045,71,djm
tjj_098,71,tjj
jht_045,71,jht
ffk_125,71,ffk
ffk_137,71,ffk
dwc_090,71,dwc
ffk_138,71,ffk
ogw_127,71,ogw
ogw_128,71,ogw
ogw_060,71,ogw
sha_257,71,sha
djm_218,71,djm
djm_217,71,djm
jhp_158,71,jhp
uwv_043,71,uwv
ike_057,71,ike
sdt_154,71,sdt
mju_008,71,mju
zkg_052,71,zkg
fgi_120,71,fgi
sha_233,71,sha
sha_232,71,sha
ymo_065,71,ymo
ymo_066,71,ymo
ymo_117,71,ymo
fmv_005,71,fmv
sdt_039,71,sdt
sha_231,71,sha
tjj_123,71,tjj
hcg_047,71,hcg
fgi_121,71,fgi
iiz_140,71,iiz
hcg_048,71,hcg
iiz_141,71,iiz
ohj_070,71,ohj
lij_025,71,lij
vgg_119,71,vgg
zkg_079,71,zkg
mkf_132,70,mkf
mkf_131,70,mkf
hmv_126,70,hmv
mkf_133,70,mkf
crw_134,70,crw
mkf_130,70,mkf
qki_120,70,qki
crw_129,70,crw
mju_007,70,mju
crw_136,70,crw
crw_133,70,crw
mkf_129,70,mkf
dvh_000,70,dvh
crw_132,70,crw
crw_124,70,crw
ggy_066,70,ggy
pyi_205,70,pyi
mkf_127,70,mkf
crw_125,70,crw
mkf_134,70,mkf
cpf_125,70,cpf
crw_128,70,crw
cxh_120,70,cxh
mkf_135,70,mkf
cxh_119,70,cxh
crw_130,70,crw
cxh_118,70,cxh
cxh_117,70,cxh
crw_127,70,crw
mkf_128,70,mkf
jvx_048,70,jvx
mkf_136,70,mkf
mkf_137,70,mkf
mkf_126,70,mkf
crw_131,70,crw
crw_126,70,crw
crw_135,70,crw
gic_490,70,gic
gic_283,70,gic
gic_282,70,gic
dce_113,70,dce
mfu_086,70,mfu
fuv_128,70,fuv
fuv_127,70,fuv
cpf_100,70,cpf
tmx_150,70,tmx
mfu_085,70,mfu
mfu_084,70,mfu
dvh_120,70,dvh
mfu_083,70,mfu
mfu_082,70,mfu
mfu_081,70,mfu
mfu_080,70,mfu
mfu_079,70,mfu
mfu_078,70,mfu
mfu_087,70,mfu
dce_112,70,dce
dce_111,70,dce
dpg_016,70,dpg
pyi_155,70,pyi
dce_108,70,dce
dce_109,70,dce
dpg_019,70,dpg
dpg_018,70,dpg
gic_281,70,gic
gic_280,70,gic
xog_048,70,xog
dpg_017,70,dpg
dpg_015,70,dpg
mfu_088,70,mfu
dpg_014,70,dpg
dpg_013,70,dpg
dpg_012,70,dpg
gic_279,70,gic
dpg_011,70,dpg
gic_278,70,gic
mfu_089,70,mfu
dpg_010,70,dpg
dce_110,70,dce
hmv_127,70,hmv
qki_111,70,qki
xog_049,70,xog
ggv_149,70,ggv
ggv_154,70,ggv
ggv_153,70,ggv
psz_368,70,psz
psz_367,70,psz
ggv_152,70,ggv
psz_366,70,psz
psz_365,70,psz
wvi_064,70,wvi
ggv_151,70,ggv
psz_364,70,psz
ggv_150,70,ggv
wvi_065,70,wvi
ggv_148,70,ggv
ggv_155,70,ggv
psz_363,70,psz
ggv_147,70,ggv
ggv_146,70,ggv
ggv_145,70,ggv
ggv_144,70,ggv
psz_362,70,psz
psz_361,70,psz
jvx_116,70,jvx
xjo_269,70,xjo
gic_457,70,gic
gic_456,70,gic
gic_455,70,gic
psz_369,70,psz
psz_370,70,psz
xog_050,70,xog
psz_376,70,psz
gic_491,70,gic
gic_492,70,gic
gic_493,70,gic
gic_488,70,gic
ggv_163,70,ggv
psz_378,70,psz
psz_377,70,psz
ggv_162,70,ggv
ggv_161,70,ggv
ggv_160,70,ggv
hqw_065,70,hqw
hqw_064,70,hqw
psz_375,70,psz
ggv_156,70,ggv
psz_374,70,psz
psz_373,70,psz
psz_372,70,psz
psz_371,70,psz
hqw_063,70,hqw
hqw_062,70,hqw
hqw_061,70,hqw
hqw_060,70,hqw
ggv_159,70,ggv
ggv_158,70,ggv
ggv_157,70,ggv
gic_454,70,gic
gic_453,70,gic
gic_452,70,gic
iaz_202,70,iaz
tlc_251,70,tlc
qki_099,70,qki
qki_100,70,qki
qki_101,70,qki
qki_102,70,qki
qki_103,70,qki
qki_104,70,qki
qki_105,70,qki
qki_106,70,qki
qki_107,70,qki
qki_108,70,qki
qki_109,70,qki
qki_110,70,qki
wvi_084,70,wvi
gic_489,70,gic
qki_112,70,qki
qki_113,70,qki
qki_114,70,qki
qki_115,70,qki
qki_116,70,qki
qki_117,70,qki
qki_118,70,qki
qki_119,70,qki
xog_053,70,xog
xog_052,70,xog
xog_051,70,xog
vxf_123,70,vxf
gic_440,70,gic
cva_156,70,cva
azm_063,70,azm
cti_225,70,cti
mfm_124,70,mfm
wvi_085,70,wvi
mfm_123,70,mfm
gic_451,70,gic
gic_450,70,gic
jht_134,70,jht
gic_449,70,gic
gic_448,70,gic
gic_447,70,gic
psz_360,70,psz
psz_359,70,psz
gic_446,70,gic
gic_445,70,gic
gic_444,70,gic
gic_443,70,gic
mfm_073,70,mfm
mfm_072,70,mfm
gic_442,70,gic
gic_441,70,gic
xjo_199,70,xjo
xjo_198,70,xjo
cpf_080,70,cpf
fcr_468,70,fcr
wzu_068,70,wzu
ykj_118,70,ykj
zgi_164,70,zgi
yry_252,70,yry
yry_251,70,yry
yry_250,70,yry
yry_249,70,yry
jwn_074,70,jwn
jwn_072,70,jwn
jwn_071,70,jwn
jwn_070,70,jwn
yry_248,70,yry
yry_247,70,yry
oac_077,70,oac
oac_078,70,oac
oac_079,70,oac
oac_080,70,oac
oac_081,70,oac
oac_082,70,oac
oac_083,70,oac
oac_084,70,oac
oac_085,70,oac
oac_086,70,oac
oac_087,70,oac
oac_088,70,oac
oac_089,70,oac
jht_044,70,jht
ijc_065,70,ijc
vib_145,70,vib
vib_144,70,vib
vib_143,70,vib
woz_072,70,woz
cem_013,70,cem
vib_141,70,vib
ztb_202,70,ztb
zgi_030,70,zgi
zgi_031,70,zgi
zgi_032,70,zgi
zgi_033,70,zgi
soo_182,70,soo
zgi_034,70,zgi
zgi_035,70,zgi
ztb_226,70,ztb
fcr_179,70,fcr
fcr_180,70,fcr
zgi_036,70,zgi
zgi_037,70,zgi
zgi_038,70,zgi
zgi_039,70,zgi
ipa_245,70,ipa
ykj_038,70,ykj
xtd_229,70,xtd
tmx_004,70,tmx
oac_003,70,oac
oac_004,70,oac
oac_005,70,oac
oac_006,70,oac
oac_007,70,oac
oac_008,70,oac
oac_009,70,oac
oac_010,70,oac
oac_011,70,oac
ztb_203,70,ztb
vib_142,70,vib
vib_140,70,vib
zgi_028,70,zgi
llm_043,70,llm
llm_041,70,llm
llm_040,70,llm
hep_036,70,hep
hep_037,70,hep
hep_038,70,hep
hep_039,70,hep
ogw_129,70,ogw
hfh_090,70,hfh
ffk_139,70,ffk
hfh_091,70,hfh
hfh_092,70,hfh
hfh_093,70,hfh
hfh_094,70,hfh
hfh_095,70,hfh
lij_105,70,lij
sdt_155,70,sdt
zkg_050,70,zkg
iiz_139,70,iiz
iiz_138,70,iiz
xat_094,70,xat
xat_093,70,xat
xat_092,70,xat
xat_091,70,xat
fcr_368,70,fcr
fcr_369,70,fcr
xat_090,70,xat
xat_089,70,xat
llm_042,70,llm
llm_044,70,llm
vib_139,70,vib
llm_045,70,llm
vib_138,70,vib
vib_137,70,vib
vib_136,70,vib
vib_135,70,vib
djm_219,70,djm
yry_131,70,yry
yry_130,70,yry
yry_129,70,yry
yry_128,70,yry
yry_127,70,yry
yry_126,70,yry
pvj_037,70,pvj
fgi_219,70,fgi
fgi_218,70,fgi
llm_050,70,llm
llm_049,70,llm
llm_048,70,llm
llm_047,70,llm
hcg_046,70,hcg
qxu_197,70,qxu
qxu_198,70,qxu
fgi_119,70,fgi
fgi_118,70,fgi
llm_046,70,llm
zgi_029,70,zgi
wap_074,70,wap
gkf_295,70,gkf
cki_093,70,cki
ezh_135,70,ezh
lqy_100,70,lqy
xhj_092,70,xhj
xhj_091,70,xhj
xhj_090,70,xhj
xhj_089,70,xhj
xhj_088,70,xhj
xhj_087,70,xhj
xhj_086,70,xhj
fcr_469,70,fcr
cki_094,70,cki
ywf_086,70,ywf
gkf_320,70,gkf
qki_278,70,qki
qki_279,70,qki
ywf_092,70,ywf
ywf_091,70,ywf
ywf_090,70,ywf
ywf_089,70,ywf
frv_148,70,frv
soo_088,70,soo
xjj_116,70,xjj
ojw_023,70,ojw
ojw_022,70,ojw
wzu_069,70,wzu
xjj_115,70,xjj
vkb_300,70,vkb
whm_100,70,whm
whm_099,70,whm
vkb_280,70,vkb
ywf_088,70,ywf
grt_012,70,grt
fpa_089,70,fpa
fpa_088,70,fpa
ezh_115,70,ezh
grt_013,70,grt
ywf_087,70,ywf
wap_075,70,wap
dpc_157,70,dpc
dpc_155,70,dpc
dpc_154,70,dpc
jwn_081,70,jwn
jwn_080,70,jwn
jwn_079,70,jwn
jwn_078,70,jwn
jwn_077,70,jwn
jwn_076,70,jwn
jwn_075,70,jwn
dpc_153,70,dpc
dpc_152,70,dpc
dpc_151,70,dpc
dpc_150,70,dpc
dpc_149,70,dpc
npg_051,70,npg
npg_052,70,npg
fna_268,70,fna
wap_086,70,wap
wap_085,70,wap
wap_084,70,wap
wap_083,70,wap
wap_082,70,wap
wap_081,70,wap
wap_080,70,wap
wap_079,70,wap
wap_078,70,wap
wap_077,70,wap
wap_076,70,wap
dpc_156,70,dpc
dpc_158,70,dpc
xkm_059,70,xkm
fay_024,70,fay
fay_025,70,fay
fay_026,70,fay
fay_027,70,fay
fay_028,70,fay
fay_029,70,fay
fay_030,70,fay
fay_031,70,fay
fay_032,70,fay
fay_033,70,fay
fay_034,70,fay
fay_035,70,fay
xhj_085,70,xhj
xhj_084,70,xhj
xhj_083,70,xhj
xhj_082,70,xhj
xhj_081,70,xhj
xhj_080,70,xhj
xhj_079,70,xhj
jwn_082,70,jwn
wap_144,70,wap
xhj_078,70,xhj
xhj_077,70,xhj
xhj_076,70,xhj
xkm_031,70,xkm
dpc_160,70,dpc
dpc_159,70,dpc
xkm_058,70,xkm
ggv_164,70,ggv
jwn_073,70,jwn
sha_219,70,sha
sha_220,70,sha
sha_221,70,sha
sha_222,70,sha
zzp_100,70,zzp
zzp_099,70,zzp
utl_170,70,utl
tcn_040,70,tcn
sha_217,70,sha
sha_218,70,sha
sha_216,70,sha
hqw_234,70,hqw
ing_215,70,ing
ing_214,70,ing
ing_213,70,ing
ing_212,70,ing
ing_211,70,ing
ing_210,70,ing
ing_209,70,ing
ing_208,70,ing
sha_215,70,sha
jhp_119,70,jhp
hrw_138,70,hrw
sha_210,70,sha
sha_211,70,sha
sha_212,70,sha
sha_213,70,sha
sha_214,70,sha
eck_063,70,eck
eck_064,70,eck
eck_065,70,eck
rpk_075,70,rpk
yfn_174,70,yfn
pau_058,70,pau
pau_057,70,pau
uwv_044,70,uwv
rib_129,70,rib
ing_188,70,ing
eem_252,70,eem
rib_128,70,rib
hqw_239,70,hqw
hqw_238,70,hqw
hqw_237,70,hqw
hqw_236,70,hqw
hqw_235,70,hqw
pph_039,70,pph
iag_247,70,iag
pau_156,70,pau
wtz_059,70,wtz
jkh_079,70,jkh
bkf_106,70,bkf
bkf_056,70,bkf
ing_189,70,ing
jkh_085,70,jkh
jkh_084,70,jkh
jkh_083,70,jkh
jkh_082,70,jkh
jkh_081,70,jkh
jkh_080,70,jkh
ing_234,70,ing
wbb_144,70,wbb
wbb_145,70,wbb
ing_233,70,ing
ing_232,70,ing
ing_231,70,ing
ing_230,70,ing
eih_048,70,eih
eih_047,70,eih
ing_229,70,ing
ing_235,70,ing
wbb_143,70,wbb
wbb_142,70,wbb
ing_236,70,ing
ing_249,70,ing
ing_248,70,ing
ing_247,70,ing
ing_246,70,ing
ing_245,70,ing
wbb_139,70,wbb
ing_244,70,ing
wbb_140,70,wbb
wbb_141,70,wbb
ing_243,70,ing
ing_242,70,ing
ing_241,70,ing
ing_240,70,ing
ing_239,70,ing
ing_238,70,ing
ing_237,70,ing
wbb_146,70,wbb
ing_228,70,ing
rer_013,70,rer
rer_017,70,rer
rer_016,70,rer
rer_015,70,rer
erd_060,70,erd
erd_061,70,erd
erd_062,70,erd
erd_063,70,erd
erd_064,70,erd
erd_065,70,erd
rer_014,70,rer
rer_012,70,rer
ing_227,70,ing
upx_077,70,upx
ing_220,70,ing
ing_219,70,ing
ing_218,70,ing
ing_217,70,ing
ing_216,70,ing
iag_078,70,iag
iag_079,70,iag
rer_018,70,rer
rer_019,70,rer
rer_020,70,rer
rer_021,70,rer
ing_226,70,ing
ing_225,70,ing
ing_224,70,ing
ing_223,70,ing
ing_222,70,ing
ing_221,70,ing
jhp_118,70,jhp
utl_054,70,utl
wtz_054,70,wtz
wtz_055,70,wtz
wtz_056,70,wtz
wtz_057,70,wtz
wtz_058,70,wtz
rer_022,70,rer
pph_040,70,pph
sha_226,70,sha
sha_225,70,sha
wsy_426,70,wsy
sha_224,70,sha
wsy_406,70,wsy
wsy_405,70,wsy
htc_041,70,htc
htc_042,70,htc
psz_055,70,psz
sha_230,70,sha
sha_229,70,sha
dwc_089,70,dwc
sha_228,70,sha
sha_223,70,sha
sha_227,70,sha
pjj_200,70,pjj
pjj_199,70,pjj
wsy_425,70,wsy
hmv_129,69,hmv
hmv_125,69,hmv
pug_113,69,pug
iiz_136,69,iiz
iiz_137,69,iiz
ike_056,69,ike
sdt_038,69,sdt
utl_053,69,utl
htc_039,69,htc
fpa_091,69,fpa
bkf_109,69,bkf
fpa_090,69,fpa
hmv_124,69,hmv
bkf_108,69,bkf
htc_040,69,htc
xkm_060,69,xkm
wzu_185,69,wzu
htc_043,69,htc
tmv_053,69,tmv
mfu_077,69,mfu
utl_052,69,utl
whm_165,69,whm
hcg_045,69,hcg
xkm_061,69,xkm
hmv_128,69,hmv
psz_054,69,psz
grt_010,69,grt
htc_044,69,htc
grt_011,69,grt
xtd_064,69,xtd
zgi_165,69,zgi
ymo_118,69,ymo
fmv_004,69,fmv
jkh_078,69,jkh
jkh_077,69,jkh
jkh_076,69,jkh
ogw_059,69,ogw
mfu_076,69,mfu
jht_142,69,jht
azm_138,69,azm
pau_157,69,pau
mfm_125,69,mfm
mfm_126,69,mfm
zkg_080,69,zkg
vkb_301,69,vkb
rdc_169,69,rdc
jvx_047,69,jvx
ykj_119,69,ykj
npg_053,69,npg
npg_054,69,npg
fpc_020,69,fpc
bkf_055,69,bkf
qpq_213,69,qpq
mfm_071,69,mfm
vgg_120,69,vgg
jhp_117,69,jhp
bkf_107,69,bkf
fuv_213,69,fuv
jwn_055,69,jwn
zny_348,69,zny
vkb_279,69,vkb
npg_032,69,npg
pyi_206,69,pyi
jht_135,69,jht
fpc_004,69,fpc
fpc_005,69,fpc
fpc_006,69,fpc
lij_024,69,lij
pyi_154,69,pyi
cva_155,69,cva
jhp_116,69,jhp
fcr_471,69,fcr
xgr_080,69,xgr
fcr_466,69,fcr
fcr_467,69,fcr
ezh_136,69,ezh
sha_207,69,sha
sha_208,69,sha
sha_209,69,sha
tlc_250,69,tlc
oac_091,69,oac
oac_090,69,oac
xtd_230,69,xtd
ipa_064,69,ipa
ywf_084,69,ywf
fcr_470,69,fcr
iag_077,69,iag
vxf_205,69,vxf
mfu_091,69,mfu
wsy_428,69,wsy
wsy_427,69,wsy
rer_011,69,rer
zvv_014,69,zvv
grt_122,69,grt
pjj_202,69,pjj
tjj_097,69,tjj
pjj_201,69,pjj
vkb_097,69,vkb
ojw_020,69,ojw
ojw_021,69,ojw
djm_044,69,djm
fgi_221,69,fgi
cki_095,69,cki
cki_096,69,cki
ise_159,69,ise
ezh_114,69,ezh
fgi_220,69,fgi
wzu_067,69,wzu
wzu_066,69,wzu
upx_076,69,upx
mfu_090,69,mfu
ryg_069,69,ryg
wsy_424,69,wsy
xjo_197,69,xjo
qpq_274,69,qpq
llm_051,69,llm
bkh_123,69,bkh
dpg_009,69,dpg
zzp_097,69,zzp
cpf_126,69,cpf
iag_076,69,iag
cpf_124,69,cpf
cpf_123,69,cpf
xhj_075,69,xhj
xhj_074,69,xhj
cpf_122,69,cpf
tcn_037,69,tcn
tcn_038,69,tcn
tcn_039,69,tcn
jht_043,69,jht
fpa_087,69,fpa
tjj_124,69,tjj
efl_175,69,efl
vkb_053,69,vkb
dzw_045,69,dzw
vxf_122,69,vxf
wsy_423,69,wsy
qki_098,69,qki
qki_097,69,qki
fhl_090,69,fhl
whm_098,69,whm
epx_024,69,epx
whm_097,69,whm
rer_023,69,rer
zzp_098,69,zzp
rer_024,69,rer
dzw_167,69,dzw
lqy_099,69,lqy
fcr_371,69,fcr
fcr_370,69,fcr
xhj_094,69,xhj
xhj_093,69,xhj
ywf_085,69,ywf
xjo_196,69,xjo
dzw_168,69,dzw
ohj_069,69,ohj
zgi_026,69,zgi
pau_056,69,pau
jhp_159,69,jhp
xjj_117,69,xjj
xjj_118,69,xjj
xjo_271,69,xjo
ing_251,69,ing
ing_250,69,ing
gkf_323,69,gkf
gkf_322,69,gkf
dgz_095,69,dgz
gkf_321,69,gkf
soo_183,69,soo
ffk_124,69,ffk
dwc_178,69,dwc
upx_187,69,upx
pau_055,69,pau
crw_122,69,crw
frv_045,69,frv
crw_123,69,crw
pjj_084,69,pjj
dgz_074,69,dgz
cpf_101,69,cpf
sdt_156,69,sdt
yfn_175,69,yfn
yfn_177,69,yfn
wap_073,69,wap
eih_049,69,eih
eih_050,69,eih
ywf_094,69,ywf
fcr_177,69,fcr
ywf_093,69,ywf
wvi_087,69,wvi
wvi_086,69,wvi
ijc_064,69,ijc
ipa_246,69,ipa
dft_083,69,dft
wsy_407,69,wsy
rib_126,69,rib
rib_127,69,rib
wbb_138,69,wbb
eem_287,69,eem
eck_190,69,eck
eem_251,69,eem
gkf_294,69,gkf
ztb_227,69,ztb
wvi_063,69,wvi
vkb_349,69,vkb
wvi_062,69,wvi
vkb_348,69,vkb
ing_187,69,ing
ing_186,69,ing
frv_149,69,frv
vib_134,69,vib
djm_220,69,djm
zgi_027,69,zgi
cpf_079,69,cpf
fna_148,69,fna
wsy_408,69,wsy
soo_087,69,soo
dvh_121,69,dvh
zvv_175,69,zvv
uwv_045,69,uwv
ffk_140,69,ffk
dpc_148,69,dpc
dpc_147,69,dpc
dvh_122,69,dvh
wbb_137,69,wbb
jvx_117,69,jvx
fcr_178,69,fcr
yfn_176,69,yfn
eih_045,69,eih
fuv_126,69,fuv
dxx_033,69,dxx
qki_280,69,qki
ojw_153,69,ojw
vib_147,69,vib
llm_039,69,llm
llm_038,69,llm
wsy_108,69,wsy
mju_006,69,mju
dpc_162,69,dpc
dpc_161,69,dpc
fna_269,69,fna
pph_038,69,pph
vib_146,69,vib
woz_073,69,woz
ise_225,69,ise
eck_062,69,eck
fgi_116,69,fgi
cti_034,69,cti
iag_248,69,iag
ijc_224,69,ijc
jht_143,69,jht
dxx_029,69,dxx
jwn_084,69,jwn
jwn_083,69,jwn
ztb_200,69,ztb
pvj_194,69,pvj
ztb_201,69,ztb
qki_281,69,qki
vkb_347,69,vkb
azm_062,69,azm
wbb_147,69,wbb
vib_148,69,vib
zkg_049,69,zkg
fgi_117,69,fgi
eih_046,69,eih
wap_146,69,wap
crw_137,69,crw
rpk_077,69,rpk
crw_138,69,crw
fuv_125,69,fuv
cem_056,69,cem
tmx_003,69,tmx
rpk_076,69,rpk
eck_067,69,eck
eck_068,69,eck
eck_066,69,eck
dwc_088,69,dwc
ykj_037,69,ykj
jjw_056,69,jjw
dwc_087,69,dwc
ogw_130,69,ogw
xjo_270,69,xjo
wap_145,69,wap
fhl_089,68,fhl
mfu_093,68,mfu
qki_282,68,qki
tjj_095,68,tjj
fcr_373,68,fcr
cki_098,68,cki
vkb_098,68,vkb
qki_283,68,qki
rer_009,68,rer
ing_252,68,ing
rer_010,68,rer
rer_025,68,rer
xgr_081,68,xgr
wap_072,68,wap
mfu_092,68,mfu
zvv_176,68,zvv
ryg_068,68,ryg
wbb_136,68,wbb
ezh_113,68,ezh
gkf_399,68,gkf
jvx_118,68,jvx
gkf_324,68,gkf
upx_188,68,upx
ing_253,68,ing
cki_097,68,cki
upx_074,68,upx
djm_043,68,djm
djm_221,68,djm
ezh_137,68,ezh
upx_075,68,upx
djm_042,68,djm
fcr_372,68,fcr
wbb_135,68,wbb
pvj_036,68,pvj
rer_026,68,rer
fpc_002,68,fpc
jwn_054,68,jwn
fuv_214,68,fuv
jwn_053,68,jwn
vkb_278,68,vkb
fuv_124,68,fuv
qpq_212,68,qpq
fuv_123,68,fuv
htc_046,68,htc
utl_050,68,utl
vib_133,68,vib
utl_051,68,utl
crw_139,68,crw
pug_111,68,pug
crw_140,68,crw
ise_226,68,ise
pug_112,68,pug
cpf_102,68,cpf
fpc_003,68,fpc
eih_044,68,eih
qpq_211,68,qpq
zny_347,68,zny
vkb_346,68,vkb
vkb_345,68,vkb
ztb_199,68,ztb
vkb_302,68,vkb
vib_149,68,vib
ogw_057,68,ogw
wbb_148,68,wbb
frv_043,68,frv
frv_044,68,frv
ogw_058,68,ogw
mfu_075,68,mfu
mfu_074,68,mfu
cpf_120,68,cpf
dpc_164,68,dpc
zny_346,68,zny
jhp_114,68,jhp
jhp_115,68,jhp
dpc_163,68,dpc
cpf_121,68,cpf
jht_042,68,jht
wsy_106,68,wsy
cpf_078,68,cpf
ykj_036,68,ykj
wsy_107,68,wsy
psz_053,68,psz
fhl_088,68,fhl
fpa_086,68,fpa
dpc_146,68,dpc
dpc_145,68,dpc
cpf_127,68,cpf
dvh_123,68,dvh
dvh_124,68,dvh
bkh_124,68,bkh
qpq_275,68,qpq
gkf_293,68,gkf
whm_095,68,whm
whm_096,68,whm
vxf_206,68,vxf
ztb_198,68,ztb
dft_082,68,dft
ryg_067,68,ryg
eih_051,68,eih
eih_052,68,eih
whm_166,68,whm
fcr_176,68,fcr
fcr_175,68,fcr
iag_074,68,iag
iag_075,68,iag
grt_008,68,grt
xjj_119,68,xjj
xjj_120,68,xjj
grt_009,68,grt
lqy_156,68,lqy
fpa_093,68,fpa
tmv_052,68,tmv
fpa_092,68,fpa
dwc_179,68,dwc
tlc_249,68,tlc
oac_092,68,oac
pjj_203,68,pjj
pjj_204,68,pjj
jkh_075,68,jkh
jkh_074,68,jkh
pau_158,68,pau
cti_226,68,cti
rdc_170,68,rdc
npg_055,68,npg
npg_056,68,npg
mfm_127,68,mfm
ohj_068,68,ohj
ohj_067,68,ohj
ijc_225,68,ijc
azm_061,68,azm
gst_142,68,gst
zkg_048,68,zkg
zkg_047,68,zkg
cti_033,68,cti
cti_032,68,cti
ojw_154,68,ojw
fna_270,68,fna
mfm_128,68,mfm
eck_061,68,eck
fgi_115,68,fgi
fgi_114,68,fgi
eck_069,68,eck
