image_id,wind_speed,storm_id
efl_091,110,efl
zgi_098,110,zgi
dzw_094,110,dzw
dzw_095,110,dzw
dzw_096,110,dzw
dzw_097,110,dzw
hcg_123,110,hcg
zzp_157,110,zzp
zzp_158,110,zzp
hcg_122,110,hcg
hcg_121,110,hcg
erx_074,110,erx
ilk_101,110,ilk
ilk_100,110,ilk
ilk_099,110,ilk
ilk_098,110,ilk
ilk_097,110,ilk
ilk_096,110,ilk
dzw_098,110,dzw
dzw_099,110,dzw
dft_210,110,dft
dft_209,110,dft
dft_208,110,dft
soo_150,110,soo
soo_148,110,soo
iag_122,110,iag
iag_166,110,iag
soo_147,110,soo
soo_146,110,soo
iag_165,110,iag
iag_164,110,iag
iag_163,110,iag
iag_162,110,iag
iag_148,110,iag
iag_149,110,iag
iag_150,110,iag
iag_151,110,iag
iag_152,110,iag
iag_153,110,iag
iag_154,110,iag
iag_155,110,iag
iag_156,110,iag
iag_157,110,iag
iag_158,110,iag
iag_159,110,iag
soo_149,110,soo
iag_167,110,iag
vni_054,110,vni
iag_168,110,iag
vni_053,110,vni
soo_140,110,soo
soo_141,110,soo
gux_273,110,gux
soo_142,110,soo
soo_143,110,soo
gux_233,110,gux
soo_144,110,soo
soo_145,110,soo
iag_179,110,iag
iag_178,110,iag
iag_177,110,iag
iag_176,110,iag
iag_175,110,iag
iag_174,110,iag
iag_173,110,iag
iag_172,110,iag
frv_114,110,frv
iag_171,110,iag
iag_170,110,iag
iag_169,110,iag
dzw_093,110,dzw
xlb_013,110,xlb
mkf_069,110,mkf
pph_071,110,pph
mkf_067,110,mkf
mkf_066,110,mkf
djm_076,110,djm
mkf_065,110,mkf
fhl_124,110,fhl
mkf_064,110,mkf
mkf_063,110,mkf
mkf_061,110,mkf
tmv_148,110,tmv
qdh_102,110,qdh
fmv_026,110,fmv
ggv_011,110,ggv
snk_034,110,snk
ilk_143,110,ilk
hfh_072,110,hfh
hfh_073,110,hfh
hfh_074,110,hfh
ike_140,110,ike
hfh_075,110,hfh
fzw_044,110,fzw
mkf_060,110,mkf
rpk_024,110,rpk
hfh_076,110,hfh
ilk_142,110,ilk
ilk_141,110,ilk
hfh_077,110,hfh
ilk_140,110,ilk
ilk_139,110,ilk
mkf_068,110,mkf
mkf_062,110,mkf
ilk_138,110,ilk
hcg_125,110,hcg
dzw_082,110,dzw
hcg_126,110,hcg
dzw_087,110,dzw
dzw_084,110,dzw
dzw_086,110,dzw
hcg_127,110,hcg
zvv_113,110,zvv
dzw_085,110,dzw
zgi_086,110,zgi
dzw_088,110,dzw
dzw_089,110,dzw
dzw_090,110,dzw
dzw_091,110,dzw
owg_008,110,owg
mkf_071,110,mkf
mkf_070,110,mkf
dzw_083,110,dzw
hcg_124,110,hcg
zvv_114,109,zvv
fzw_045,109,fzw
frv_115,109,frv
wzu_145,109,wzu
frv_075,109,frv
meg_036,109,meg
djm_135,109,djm
pug_261,109,pug
pug_241,109,pug
pug_240,109,pug
meg_111,109,meg
hig_241,109,hig
gux_234,109,gux
gux_235,109,gux
dft_118,109,dft
hig_250,109,hig
cti_185,109,cti
meg_014,109,meg
hig_251,109,hig
hsq_101,109,hsq
djm_075,109,djm
meg_015,109,meg
fhl_123,109,fhl
hsq_196,109,hsq
grt_044,109,grt
fhl_125,109,fhl
fhl_126,109,fhl
zvv_047,109,zvv
xlb_032,109,xlb
qdh_144,109,qdh
ggv_059,109,ggv
qdh_101,109,qdh
ggv_012,109,ggv
grt_072,109,grt
soo_151,109,soo
meg_013,109,meg
erx_075,109,erx
kqu_239,109,kqu
soo_152,109,soo
imi_132,109,imi
gux_236,109,gux
tmv_150,109,tmv
ojw_087,109,ojw
fuv_178,109,fuv
dft_220,109,dft
dft_221,109,dft
ijc_098,109,ijc
ijc_133,109,ijc
ipa_107,109,ipa
ipa_106,109,ipa
zgi_101,109,zgi
zgi_100,109,zgi
cti_057,109,cti
tmx_114,109,tmx
sdt_083,109,sdt
iiz_183,109,iiz
xgr_054,109,xgr
hig_242,109,hig
sdt_129,109,sdt
hcg_092,109,hcg
qfa_013,109,qfa
ykj_064,109,ykj
woz_003,109,woz
vxf_165,109,vxf
gmt_047,109,gmt
tmv_149,109,tmv
tmv_151,109,tmv
gux_270,109,gux
ggv_102,109,ggv
gux_271,109,gux
gux_272,109,gux
cti_175,109,cti
cti_090,109,cti
psz_250,109,psz
psz_251,109,psz
psz_252,109,psz
xtd_184,109,xtd
pug_213,109,pug
ipa_121,109,ipa
ipa_120,109,ipa
rkm_242,109,rkm
bcf_007,109,bcf
fuv_162,109,fuv
rdc_128,109,rdc
oli_054,109,oli
vgg_060,109,vgg
gux_313,109,gux
gux_314,109,gux
gux_315,109,gux
oli_016,109,oli
rdc_102,109,rdc
ggv_091,109,ggv
ojw_108,109,ojw
ggv_092,109,ggv
xtd_139,109,xtd
wzu_146,109,wzu
erx_058,109,erx
owg_009,109,owg
utl_132,109,utl
utl_089,109,utl
dwc_127,109,dwc
pph_070,109,pph
dwc_128,109,dwc
zzp_155,109,zzp
rpk_025,109,rpk
iag_121,109,iag
iag_180,109,iag
iag_181,109,iag
psz_163,109,psz
eoi_274,109,eoi
eck_177,109,eck
eck_126,109,eck
psz_218,109,psz
psz_217,109,psz
psz_216,109,psz
kqu_188,109,kqu
efl_135,109,efl
efl_090,109,efl
dzw_136,109,dzw
zzp_159,109,zzp
psz_089,109,psz
zvb_001,109,zvb
zvb_002,109,zvb
erx_038,109,erx
dzw_137,109,dzw
zzp_160,109,zzp
zvb_000,109,zvb
erx_057,109,erx
dzw_081,109,dzw
erx_056,109,erx
zzp_156,109,zzp
eoi_275,108,eoi
rkm_243,108,rkm
sdt_082,108,sdt
hcg_091,108,hcg
xtd_138,108,xtd
fuv_161,108,fuv
fhl_127,108,fhl
oli_055,108,oli
zgi_085,108,zgi
wzu_147,108,wzu
psz_214,108,psz
fhl_128,108,fhl
gux_075,108,gux
fuv_160,108,fuv
fuv_179,108,fuv
efl_136,108,efl
psz_215,108,psz
oli_015,108,oli
zgi_102,108,zgi
zgi_103,108,zgi
woz_052,108,woz
xtd_137,108,xtd
xlb_033,108,xlb
hig_240,108,hig
fhl_122,108,fhl
hig_239,108,hig
ijc_097,108,ijc
ijc_096,108,ijc
djm_136,108,djm
fhl_121,108,fhl
owg_010,108,owg
fmv_025,108,fmv
soo_139,108,soo
iiz_181,108,iiz
gux_237,108,gux
zzp_153,108,zzp
zzp_154,108,zzp
zzp_161,108,zzp
pph_069,108,pph
rdc_147,108,rdc
gux_268,108,gux
tmv_152,108,tmv
gux_269,108,gux
iiz_182,108,iiz
utl_087,108,utl
utl_088,108,utl
gux_316,108,gux
dzw_080,108,dzw
frv_074,108,frv
dft_117,108,dft
eoi_233,108,eoi
dft_223,108,dft
psz_253,108,psz
iag_183,108,iag
iag_182,108,iag
zvb_003,108,zvb
zzp_162,108,zzp
iag_120,108,iag
wzu_144,108,wzu
soo_153,108,soo
soo_154,108,soo
snk_033,108,snk
rdc_127,108,rdc
dft_222,108,dft
rpk_026,108,rpk
snk_076,108,snk
fzw_046,108,fzw
ggv_013,108,ggv
tmx_025,108,tmx
vxf_146,108,vxf
woz_001,108,woz
gmt_048,108,gmt
dwc_129,108,dwc
ike_075,108,ike
tlc_267,108,tlc
ben_010,108,ben
tmx_026,108,tmx
qfa_012,108,qfa
ojw_085,108,ojw
ggv_114,108,ggv
pug_260,108,pug
ipa_104,108,ipa
ipa_105,108,ipa
vgg_061,108,vgg
ggv_093,108,ggv
cti_186,108,cti
dwc_126,108,dwc
dwc_125,108,dwc
vxf_166,108,vxf
meg_112,108,meg
tmx_115,108,tmx
meg_035,108,meg
psz_088,108,psz
meg_016,108,meg
imi_133,108,imi
hsq_197,108,hsq
erx_055,108,erx
erx_054,108,erx
snk_006,108,snk
woz_002,108,woz
ykj_063,108,ykj
ykj_098,108,ykj
pug_211,108,pug
ggv_101,108,ggv
sdt_081,108,sdt
eck_178,108,eck
pug_243,108,pug
ggv_058,108,ggv
ojw_109,108,ojw
qdh_143,108,qdh
pug_242,108,pug
kqu_186,108,kqu
qdh_134,108,qdh
qdh_100,108,qdh
kqu_187,108,kqu
ipa_122,108,ipa
qdh_142,108,qdh
rdc_103,108,rdc
ojw_086,108,ojw
pug_212,108,pug
ipa_123,108,ipa
sdt_130,107,sdt
rdc_104,107,rdc
hig_252,107,hig
ykj_099,107,ykj
pph_068,107,pph
vgg_004,107,vgg
woz_053,107,woz
imi_134,107,imi
wzu_148,107,wzu
tmx_116,107,tmx
sdt_080,107,sdt
xgr_055,107,xgr
zzp_164,107,zzp
wzu_149,107,wzu
zzp_163,107,zzp
pug_245,107,pug
xlb_034,107,xlb
psz_087,107,psz
pug_244,107,pug
bcf_006,107,bcf
hig_238,107,hig
fhl_129,107,fhl
dwc_124,107,dwc
snk_032,107,snk
pug_210,107,pug
psz_164,107,psz
eoi_232,107,eoi
vgg_063,107,vgg
vgg_062,107,vgg
oli_056,107,oli
ojw_084,107,ojw
ipa_103,107,ipa
ipa_102,107,ipa
eoi_276,107,eoi
eoi_277,107,eoi
tmx_024,107,tmx
hig_237,107,hig
ipa_124,107,ipa
tmv_154,107,tmv
ipa_125,107,ipa
tmv_153,107,tmv
zzp_151,107,zzp
zzp_152,107,zzp
fhl_120,107,fhl
dwc_131,107,dwc
dwc_130,107,dwc
djm_137,107,djm
ojw_110,107,ojw
djm_138,107,djm
rdc_148,107,rdc
iiz_180,107,iiz
ojw_111,107,ojw
gux_317,107,gux
oli_057,107,oli
efl_137,107,efl
qdh_145,107,qdh
qdh_141,107,qdh
kqu_240,107,kqu
qdh_135,107,qdh
zvv_046,107,zvv
qdh_099,107,qdh
ggv_014,107,ggv
fzw_047,107,fzw
zgi_084,107,zgi
rpk_027,107,rpk
zgi_104,107,zgi
kqu_185,107,kqu
zgi_105,107,zgi
efl_138,107,efl
ijc_095,107,ijc
fuv_181,107,fuv
fuv_180,107,fuv
fuv_159,107,fuv
rkm_244,107,rkm
psz_213,107,psz
soo_138,107,soo
iag_185,107,iag
psz_254,107,psz
eck_125,107,eck
eck_179,107,eck
iag_184,107,iag
vxf_167,107,vxf
meg_113,107,meg
meg_114,107,meg
meg_034,107,meg
meg_018,107,meg
meg_017,107,meg
hsq_199,107,hsq
hsq_198,107,hsq
erx_053,107,erx
vxf_168,107,vxf
vxf_145,107,vxf
grt_073,107,grt
woz_000,107,woz
gmt_049,107,gmt
ben_011,107,ben
cti_056,107,cti
ggv_100,107,ggv
ggv_095,107,ggv
ggv_094,107,ggv
cti_091,107,cti
grt_043,107,grt
cti_187,107,cti
cti_188,107,cti
psz_255,107,psz
tmx_117,107,tmx
dzw_138,107,dzw
utl_133,107,utl
gux_318,107,gux
zvb_005,107,zvb
zvb_004,107,zvb
dft_224,107,dft
snk_077,107,snk
utl_086,107,utl
frv_116,107,frv
gux_239,107,gux
gux_238,107,gux
soo_155,107,soo
gux_267,107,gux
soo_156,107,soo
rpk_028,107,rpk
xtd_136,107,xtd
dft_225,107,dft
qfa_011,106,qfa
ggv_099,106,ggv
tmx_023,106,tmx
ipa_100,106,ipa
ipa_101,106,ipa
gux_320,106,gux
gux_319,106,gux
dzw_079,106,dzw
ggv_097,106,ggv
ggv_096,106,ggv
gux_321,106,gux
dzw_078,106,dzw
cti_092,106,cti
vgg_064,106,vgg
cti_174,106,cti
tmx_118,106,tmx
pug_209,106,pug
utl_134,106,utl
cti_189,106,cti
eck_180,106,eck
sdt_131,106,sdt
ben_012,106,ben
iag_119,106,iag
dwc_132,106,dwc
ike_074,106,ike
meg_115,106,meg
meg_116,106,meg
xgr_056,106,xgr
meg_033,106,meg
meg_021,106,meg
meg_020,106,meg
meg_019,106,meg
rpk_029,106,rpk
dft_227,106,dft
psz_086,106,psz
jht_104,106,jht
snk_005,106,snk
imi_135,106,imi
dft_226,106,dft
zzp_166,106,zzp
zzp_165,106,zzp
ykj_062,106,ykj
hcg_090,106,hcg
vxf_169,106,vxf
dzw_139,106,dzw
gmt_050,106,gmt
grt_074,106,grt
ipa_126,106,ipa
utl_085,106,utl
zgi_106,106,zgi
ijc_134,106,ijc
frv_117,106,frv
hig_236,106,hig
hig_235,106,hig
djm_139,106,djm
efl_139,106,efl
dft_116,106,dft
ijc_094,106,ijc
djm_074,106,djm
fhl_119,106,fhl
fuv_182,106,fuv
tmv_155,106,tmv
tmv_156,106,tmv
eoi_278,106,eoi
tmv_157,106,tmv
fuv_158,106,fuv
rkm_241,106,rkm
rkm_245,106,rkm
gux_074,106,gux
snk_078,106,snk
iag_187,106,iag
iag_186,106,iag
soo_158,106,soo
soo_157,106,soo
fmv_024,106,fmv
zgi_107,106,zgi
hig_253,106,hig
zvv_115,106,zvv
zzp_149,106,zzp
ipa_127,106,ipa
gux_266,106,gux
gux_265,106,gux
gux_264,106,gux
qdh_140,106,qdh
qdh_139,106,qdh
qdh_138,106,qdh
qdh_136,106,qdh
iiz_179,106,iiz
gux_242,106,gux
ggv_057,106,ggv
gux_241,106,gux
qdh_098,106,qdh
pug_246,106,pug
pug_247,106,pug
pug_259,106,pug
ggv_015,106,ggv
gux_240,106,gux
wzu_143,106,wzu
ike_141,106,ike
fzw_048,106,fzw
xlb_035,106,xlb
efl_089,106,efl
frv_073,106,frv
zzp_150,106,zzp
sdt_079,106,sdt
rdc_126,106,rdc
ojw_112,106,ojw
oli_058,106,oli
psz_257,106,psz
psz_258,106,psz
erx_052,106,erx
erx_051,106,erx
psz_212,106,psz
hsq_200,106,hsq
xtd_135,106,xtd
rdc_105,106,rdc
hsq_100,106,hsq
psz_256,106,psz
erx_050,106,erx
kqu_241,106,kqu
oli_014,106,oli
kqu_184,106,kqu
xtd_185,106,xtd
ojw_083,106,ojw
zvb_008,106,zvb
psz_211,106,psz
zvb_006,106,zvb
zvb_007,106,zvb
psz_210,106,psz
gux_252,105,gux
jht_089,105,jht
gux_250,105,gux
jht_088,105,jht
jht_087,105,jht
gux_253,105,gux
gux_251,105,gux
erx_095,105,erx
qki_208,105,qki
qki_209,105,qki
gux_254,105,gux
gux_248,105,gux
ipa_149,105,ipa
ipa_148,105,ipa
ipa_147,105,ipa
ipa_146,105,ipa
ipa_145,105,ipa
ipa_144,105,ipa
ipa_143,105,ipa
gux_249,105,gux
gux_261,105,gux
gux_255,105,gux
cti_194,105,cti
utl_135,105,utl
cti_195,105,cti
cti_196,105,cti
psz_085,105,psz
hsq_099,105,hsq
jtq_060,105,jtq
xlb_036,105,xlb
gux_256,105,gux
cti_197,105,cti
cti_198,105,cti
cti_199,105,cti
gux_263,105,gux
gux_262,105,gux
gux_260,105,gux
gux_259,105,gux
gux_258,105,gux
gux_257,105,gux
gux_247,105,gux
ipa_141,105,ipa
gux_246,105,gux
gux_245,105,gux
pug_248,105,pug
erx_048,105,erx
ojw_113,105,ojw
ipa_128,105,ipa
frv_118,105,frv
sxb_124,105,sxb
dft_115,105,dft
snk_079,105,snk
erx_094,105,erx
erx_093,105,erx
erx_092,105,erx
erx_091,105,erx
erx_090,105,erx
erx_089,105,erx
zvv_116,105,zvv
eck_124,105,eck
pug_249,105,pug
pug_250,105,pug
pug_251,105,pug
ipa_134,105,ipa
gux_244,105,gux
gux_243,105,gux
jht_090,105,jht
wzu_142,105,wzu
ipa_142,105,ipa
cti_192,105,cti
ipa_140,105,ipa
ipa_139,105,ipa
ipa_138,105,ipa
ipa_137,105,ipa
ipa_136,105,ipa
ipa_135,105,ipa
ipa_133,105,ipa
pug_252,105,pug
ipa_132,105,ipa
ipa_131,105,ipa
ipa_130,105,ipa
ipa_129,105,ipa
frv_072,105,frv
erx_049,105,erx
pug_258,105,pug
pug_257,105,pug
pug_256,105,pug
pug_255,105,pug
pug_254,105,pug
pug_253,105,pug
cti_193,105,cti
dzw_140,105,dzw
grt_075,105,grt
sxb_107,105,sxb
xat_137,105,xat
zzp_147,105,zzp
zzp_148,105,zzp
tmv_158,105,tmv
pjj_127,105,pjj
hfh_059,105,hfh
hfh_058,105,hfh
eoi_231,105,eoi
hfh_057,105,hfh
hfh_056,105,hfh
hfh_055,105,hfh
sxb_109,105,sxb
sxb_108,105,sxb
sxb_106,105,sxb
xat_139,105,xat
sxb_105,105,sxb
xat_138,105,xat
xat_140,105,xat
sxb_103,105,sxb
ggv_098,105,ggv
ilk_155,105,ilk
ilk_154,105,ilk
ilk_153,105,ilk
ilk_152,105,ilk
ilk_151,105,ilk
qdh_097,105,qdh
pjj_129,105,pjj
pjj_130,105,pjj
ilk_150,105,ilk
cti_055,105,cti
erx_076,105,erx
sxb_123,105,sxb
ipa_209,105,ipa
sxb_122,105,sxb
sxb_121,105,sxb
sxb_120,105,sxb
sxb_119,105,sxb
sxb_118,105,sxb
sxb_117,105,sxb
sxb_116,105,sxb
sxb_115,105,sxb
sxb_114,105,sxb
sxb_113,105,sxb
sxb_112,105,sxb
sxb_111,105,sxb
sxb_110,105,sxb
sxb_104,105,sxb
hfh_054,105,hfh
gux_322,105,gux
hig_274,105,hig
hig_261,105,hig
hig_262,105,hig
hig_263,105,hig
hig_264,105,hig
hig_265,105,hig
hig_266,105,hig
hig_267,105,hig
hig_268,105,hig
hig_269,105,hig
hig_270,105,hig
hig_271,105,hig
hig_272,105,hig
hig_273,105,hig
hig_275,105,hig
hig_259,105,hig
hig_276,105,hig
hig_277,105,hig
hig_278,105,hig
hig_279,105,hig
hig_280,105,hig
dft_229,105,dft
dft_228,105,dft
cti_190,105,cti
cti_191,105,cti
xtd_186,105,xtd
soo_159,105,soo
gmt_051,105,gmt
erx_096,105,erx
hig_260,105,hig
hig_258,105,hig
rdc_149,105,rdc
zzp_167,105,zzp
pjj_126,105,pjj
ben_013,105,ben
sdt_132,105,sdt
fhl_131,105,fhl
fhl_130,105,fhl
pjj_125,105,pjj
pjj_124,105,pjj
pjj_123,105,pjj
pjj_122,105,pjj
cti_093,105,cti
djm_073,105,djm
eoi_279,105,eoi
zzp_168,105,zzp
hig_257,105,hig
tlc_266,105,tlc
cti_173,105,cti
snk_015,105,snk
pjj_121,105,pjj
pjj_120,105,pjj
xgr_057,105,xgr
zvb_009,105,zvb
djm_140,105,djm
hig_233,105,hig
hig_234,105,hig
hig_254,105,hig
hig_255,105,hig
hig_256,105,hig
erx_088,105,erx
pjj_128,105,pjj
iag_189,105,iag
erx_041,105,erx
erx_043,105,erx
ggv_016,105,ggv
qdh_146,105,qdh
erx_042,105,erx
erx_039,105,erx
hqw_090,105,hqw
cki_044,105,cki
zgi_108,105,zgi
cki_045,105,cki
cki_046,105,cki
cki_047,105,cki
hqw_138,105,hqw
bcf_059,105,bcf
mkf_074,105,mkf
erx_044,105,erx
hqw_093,105,hqw
psz_209,105,psz
erx_085,105,erx
hqw_131,105,hqw
bcf_005,105,bcf
iag_188,105,iag
erx_047,105,erx
erx_046,105,erx
erx_045,105,erx
ipa_099,105,ipa
ipa_098,105,ipa
efl_088,105,efl
cki_040,105,cki
cki_041,105,cki
cki_042,105,cki
cki_043,105,cki
hqw_139,105,hqw
rkm_246,105,rkm
kqu_242,105,kqu
ijc_135,105,ijc
meg_117,105,meg
erx_040,105,erx
wtz_111,105,wtz
wtz_112,105,wtz
wtz_113,105,wtz
qdh_137,105,qdh
hqw_095,105,hqw
hqw_140,105,hqw
erx_083,105,erx
zvv_045,105,zvv
mkf_072,105,mkf
hqw_091,105,hqw
hqw_092,105,hqw
wtz_110,105,wtz
wtz_109,105,wtz
wtz_108,105,wtz
cki_049,105,cki
fzw_049,105,fzw
cki_048,105,cki
rkm_240,105,rkm
ojw_082,105,ojw
hqw_143,105,hqw
mkf_073,105,mkf
hqw_142,105,hqw
fcr_248,105,fcr
fcr_249,105,fcr
erx_084,105,erx
meg_032,105,meg
hqw_141,105,hqw
erx_082,105,erx
soo_137,105,soo
hqw_094,105,hqw
ykj_061,105,ykj
hqw_127,105,hqw
dce_240,105,dce
dce_241,105,dce
dce_242,105,dce
vgg_065,105,vgg
cki_034,105,cki
dnd_014,105,dnd
hqw_126,105,hqw
mkf_077,105,mkf
imi_136,105,imi
erx_077,105,erx
erx_078,105,erx
dce_243,105,dce
erx_079,105,erx
erx_080,105,erx
dce_244,105,dce
cki_036,105,cki
erx_081,105,erx
meg_022,105,meg
cki_038,105,cki
psz_259,105,psz
erx_087,105,erx
erx_086,105,erx
cki_035,105,cki
cki_037,105,cki
hqw_129,105,hqw
hqw_128,105,hqw
dce_239,105,dce
mkf_075,105,mkf
cki_039,105,cki
hqw_130,105,hqw
mkf_076,105,mkf
cti_094,104,cti
jtq_059,104,jtq
zzp_169,104,zzp
cti_172,104,cti
djm_141,104,djm
dwc_133,104,dwc
imi_137,104,imi
erx_099,104,erx
grt_076,104,grt
erx_098,104,erx
zvb_010,104,zvb
jht_103,104,jht
hsq_201,104,hsq
hsq_098,104,hsq
xtd_134,104,xtd
zzp_170,104,zzp
meg_025,104,meg
oli_059,104,oli
gux_323,104,gux
ijc_136,104,ijc
psz_084,104,psz
ojw_081,104,ojw
eoi_280,104,eoi
utl_084,104,utl
imi_139,104,imi
efl_140,104,efl
imi_138,104,imi
eoi_281,104,eoi
meg_031,104,meg
xgr_058,104,xgr
qfa_010,104,qfa
sdt_078,104,sdt
rdc_106,104,rdc
dft_230,104,dft
kaz_056,104,kaz
dft_231,104,dft
rpk_030,104,rpk
hcg_089,104,hcg
hig_282,104,hig
hig_281,104,hig
sdt_133,104,sdt
fhl_133,104,fhl
zgi_109,104,zgi
fhl_132,104,fhl
meg_024,104,meg
efl_087,104,efl
meg_023,104,meg
rdc_150,104,rdc
xlb_006,104,xlb
psz_206,104,psz
gux_324,104,gux
gux_325,104,gux
pjj_119,104,pjj
djm_072,104,djm
erx_097,104,erx
hig_231,104,hig
gmt_052,104,gmt
ykj_060,104,ykj
sxb_102,104,sxb
dzw_141,104,dzw
hig_232,104,hig
xtd_187,104,xtd
jtq_057,104,jtq
djm_142,104,djm
jtq_058,104,jtq
ike_073,104,ike
fhl_118,104,fhl
qdh_096,104,qdh
vxf_170,104,vxf
jtq_061,104,jtq
jht_091,104,jht
sxb_126,104,sxb
sxb_127,104,sxb
psz_260,104,psz
ojw_114,104,ojw
ojw_115,104,ojw
rdc_125,104,rdc
psz_207,104,psz
psz_208,104,psz
tmx_119,104,tmx
frv_071,104,frv
qdh_149,104,qdh
ipa_097,104,ipa
ipa_096,104,ipa
xlb_037,104,xlb
iag_190,104,iag
iag_191,104,iag
qdh_148,104,qdh
ggv_018,104,ggv
snk_004,104,snk
ggv_017,104,ggv
qdh_147,104,qdh
gux_073,104,gux
ojw_080,104,ojw
sxb_125,104,sxb
frv_119,104,frv
dnd_017,104,dnd
psz_262,104,psz
soo_160,104,soo
qdh_095,104,qdh
qdh_094,104,qdh
vgg_067,104,vgg
kqu_183,104,kqu
vgg_066,104,vgg
iag_118,104,iag
psz_261,104,psz
dnd_016,104,dnd
snk_081,104,snk
snk_080,104,snk
zvv_117,104,zvv
pjj_131,104,pjj
dft_114,104,dft
pjj_132,104,pjj
pug_208,104,pug
psz_165,104,psz
dnd_015,104,dnd
wzu_141,104,wzu
ggv_019,104,ggv
fuv_157,104,fuv
ijc_093,104,ijc
ipa_208,104,ipa
fzw_051,104,fzw
ipa_150,104,ipa
ipa_151,104,ipa
ipa_211,104,ipa
kqu_243,104,kqu
ipa_210,104,ipa
fcr_251,104,fcr
qki_207,104,qki
meg_118,104,meg
meg_119,104,meg
fcr_250,104,fcr
rkm_238,104,rkm
fcr_247,104,fcr
qki_206,104,qki
rkm_239,104,rkm
fzw_050,104,fzw
fcr_246,104,fcr
fzw_052,104,fzw
jht_086,104,jht
fuv_183,104,fuv
iiz_178,104,iiz
tmv_160,104,tmv
wzu_150,104,wzu
tmv_159,104,tmv
cki_033,104,cki
zzp_145,104,zzp
qki_211,104,qki
tmv_161,104,tmv
qki_210,104,qki
cti_200,104,cti
zzp_146,104,zzp
rkm_247,104,rkm
djm_071,103,djm
tmv_079,103,tmv
xtd_133,103,xtd
zgi_083,103,zgi
xtd_132,103,xtd
eoi_230,103,eoi
cki_031,103,cki
cki_032,103,cki
cti_171,103,cti
ipa_206,103,ipa
qdh_092,103,qdh
qdh_093,103,qdh
ipa_207,103,ipa
meg_026,103,meg
ggv_056,103,ggv
vgg_003,103,vgg
pjj_133,103,pjj
ojw_079,103,ojw
tmv_162,103,tmv
qfa_009,103,qfa
fhl_134,103,fhl
zzp_144,103,zzp
ojw_078,103,ojw
iiz_177,103,iiz
sxb_101,103,sxb
iiz_176,103,iiz
meg_030,103,meg
rdc_124,103,rdc
ipa_213,103,ipa
ipa_212,103,ipa
snk_031,103,snk
tmx_120,103,tmx
ggv_020,103,ggv
hcg_088,103,hcg
pph_067,103,pph
pjj_134,103,pjj
fhl_117,103,fhl
fhl_116,103,fhl
fzw_053,103,fzw
erx_100,103,erx
dft_233,103,dft
oli_060,103,oli
utl_082,103,utl
ijc_091,103,ijc
ijc_092,103,ijc
fuv_156,103,fuv
tlc_265,103,tlc
vxf_171,103,vxf
ojw_116,103,ojw
sxb_128,103,sxb
fuv_184,103,fuv
qki_213,103,qki
dnd_018,103,dnd
qki_204,103,qki
jtq_062,103,jtq
xlb_038,103,xlb
dnd_013,103,dnd
efl_141,103,efl
oli_013,103,oli
hsq_097,103,hsq
utl_083,103,utl
psz_083,103,psz
woz_054,103,woz
iag_192,103,iag
ojw_117,103,ojw
qki_205,103,qki
gux_326,103,gux
wzu_151,103,wzu
gux_072,103,gux
jht_092,103,jht
ipa_094,103,ipa
cti_201,103,cti
kqu_182,103,kqu
kqu_181,103,kqu
ipa_095,103,ipa
dwc_134,103,dwc
meg_121,103,meg
qki_212,103,qki
meg_120,103,meg
jht_085,103,jht
soo_136,103,soo
rkm_248,103,rkm
ipa_152,103,ipa
ipa_153,103,ipa
iag_193,103,iag
fcr_253,103,fcr
fcr_252,103,fcr
fcr_245,103,fcr
fcr_244,103,fcr
xlb_005,103,xlb
vxf_144,103,vxf
rpk_031,103,rpk
nhw_011,103,nhw
iag_117,103,iag
pug_207,103,pug
pjj_118,103,pjj
snk_083,103,snk
sdt_076,103,sdt
sdt_077,103,sdt
kaz_055,103,kaz
vgg_068,103,vgg
eck_123,103,eck
grt_042,103,grt
hig_230,103,hig
efl_086,103,efl
hig_229,103,hig
jtq_056,103,jtq
jtq_055,103,jtq
iag_116,103,iag
zvb_011,103,zvb
imi_140,103,imi
eoi_283,103,eoi
eoi_282,103,eoi
zzp_171,103,zzp
psz_263,103,psz
hsq_202,103,hsq
vgg_069,103,vgg
pug_206,103,pug
djm_144,103,djm
djm_143,103,djm
gmt_053,103,gmt
psz_205,103,psz
psz_204,103,psz
zzp_172,103,zzp
zgi_110,103,zgi
dft_232,103,dft
ykj_100,103,ykj
dwc_122,103,dwc
dwc_123,103,dwc
snk_082,103,snk
snk_085,102,snk
soo_161,102,soo
ggv_021,102,ggv
psz_264,102,psz
sxb_129,102,sxb
sxb_130,102,sxb
cti_203,102,cti
soo_135,102,soo
iiz_175,102,iiz
iag_115,102,iag
snk_030,102,snk
zvv_118,102,zvv
qdh_091,102,qdh
snk_084,102,snk
nhw_012,102,nhw
zzp_173,102,zzp
ggv_022,102,ggv
utl_081,102,utl
cti_202,102,cti
sdt_075,102,sdt
rdc_151,102,rdc
zgi_112,102,zgi
pph_066,102,pph
dft_234,102,dft
zgi_111,102,zgi
dft_235,102,dft
rpk_033,102,rpk
rpk_032,102,rpk
hcg_087,102,hcg
fzw_055,102,fzw
zgi_082,102,zgi
kaz_054,102,kaz
grt_041,102,grt
xtd_131,102,xtd
jtq_054,102,jtq
xgr_059,102,xgr
oli_061,102,oli
psz_203,102,psz
dzw_142,102,dzw
gux_328,102,gux
gux_327,102,gux
fzw_054,102,fzw
kqu_180,102,kqu
tmv_163,102,tmv
